Goal;Target;Indicator;SeriesCode;SeriesDescription;GeoAreaCode;GeoAreaName;Sex;Units;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);703;Slovakia;MALE;PER_100000_EMP;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);703;Slovakia;BOTHSEX;PER_100000_EMP;;;;;;;;;;1.83;1.83;1.56;2.17;2.41;1.7;2.68;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);703;Slovakia;FEMALE;PER_100000_EMP;;;;;;;;;;0.37;0.37;0.16;0;0.19;0;0.21;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);703;Slovakia;MALE;PER_100000_EMP;;;;;;;;;;3.09;3.05;2.95;4.32;4.18;3.05;4.86;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);705;Slovenia;BOTHSEX;PER_100000_EMP;3.3;4.3;4;5.1;2.6;2.6;3.8;5;;2.65;3;2.6;2.73;2.5;3.09;2.79;1.65;1.85;1.67;1.69;1.88;1.51;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);705;Slovenia;FEMALE;PER_100000_EMP;;;;;;;;;;0;0;0.55;0;0.52;0.55;0.54;;;;0;0.49;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);705;Slovenia;MALE;PER_100000_EMP;;;;;;;;;;4.65;5.48;4.28;5.01;4.13;5.13;4.62;;;;2.96;3;2.72;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);705;Slovenia;BOTHSEX;PER_100000_EMP;;;;;;;;;;0;0;0;56.23;0;55.22;0;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);705;Slovenia;FEMALE;PER_100000_EMP;;;;;;;;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);705;Slovenia;MALE;PER_100000_EMP;;;;;;;;;;0;0;0;99.01;0;85.58;0;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);705;Slovenia;BOTHSEX;PER_100000_EMP;;;;;;;;;;49.96;39.8;14.06;47.93;27.62;26.45;58.44;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);705;Slovenia;FEMALE;PER_100000_EMP;;;;;;;;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);705;Slovenia;MALE;PER_100000_EMP;;;;;;;;;;59.31;55.85;18.52;61.34;36.1;33.51;77.62;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);705;Slovenia;BOTHSEX;PER_100000_EMP;;;;;;;;;;2.27;2.57;2.15;1.34;1.95;2.29;1.01;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);705;Slovenia;FEMALE;PER_100000_EMP;;;;;;;;;;0;0;0.56;0;0.53;0.56;0.55;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);705;Slovenia;MALE;PER_100000_EMP;;;;;;;;;;3.99;4.72;3.47;2.48;3.16;3.71;1.39;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);724;Spain;BOTHSEX;PER_100000_EMP;9.2;8;6.06;5.27;4.89;4.5;4.4;3.6;3.3;2.61;2.32;2.51;2.17;1.89;2.02;2.31;1.92;1.99;1.96;1.78;2.06;1.93;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);724;Spain;FEMALE;PER_100000_EMP;0.71;0.53;0.38;0.54;0.41;0.2;0.3;0.3;0.2;0.28;0.15;0.18;0.2;0.16;0.25;0.3;0.16;0.13;0.18;0.2;0.17;0.18;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);724;Spain;MALE;PER_100000_EMP;14.61;12.93;9.77;8.52;8.02;7.4;7.3;5.9;5.7;4.51;4.16;4.5;3.95;3.46;3.68;4.13;3.52;3.66;3.57;3.13;3.68;3.43;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);724;Spain;BOTHSEX;PER_100000_EMP;;;;;;;;;;;;3.87;3.63;4.71;3.48;5.11;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);724;Spain;FEMALE;PER_100000_EMP;;;;;;;;;;;;0;0;0.7;0;0.7;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);724;Spain;MALE;PER_100000_EMP;;;;;;;;;;;;7.71;7.52;8.92;7.03;9.6;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);724;Spain;BOTHSEX;PER_100000_EMP;;;;;;;;;;;;;;;;;2.24;2.63;3.95;2.43;2.74;2.73;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);724;Spain;FEMALE;PER_100000_EMP;;;;;;;;;;;;;;;;;0;0;0.13;0.33;0.35;0;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);724;Spain;MALE;PER_100000_EMP;;;;;;;;;;;;;;;;;4.18;4.82;7.1;4.08;4.58;4.8;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);724;Spain;BOTHSEX;PER_100000_EMP;;;;;;;;;;;;2.11;2.83;1.42;1.83;1.94;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);724;Spain;FEMALE;PER_100000_EMP;;;;;;;;;;;;0.31;0.34;0;0.42;0;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);724;Spain;MALE;PER_100000_EMP;;;;;;;;;;;;3.92;5.45;2.91;3.31;3.85;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);724;Spain;BOTHSEX;PER_100000_EMP;;;;;;;;;;;;2.49;2.04;1.81;1.97;2.22;1.89;1.92;1.74;1.7;1.98;1.83;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);724;Spain;FEMALE;PER_100000_EMP;;;;;;;;;;;;0.17;0.19;0.15;0.25;0.3;0.18;0.15;0.18;0.19;0.15;0.2;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);724;Spain;MALE;PER_100000_EMP;;;;;;;;;;;;4.43;3.68;3.28;3.57;3.93;3.45;3.54;3.16;3.02;3.57;3.26;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);144;Sri Lanka;BOTHSEX;PER_100000_EMP;1.65;1.27;1.31;1.97;1.4;1.73;2.8;6.25;1.63;;;;;;0.88;0.97;0.84;0.83;1.27;0.98;0.98;0.76;0.7;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);144;Sri Lanka;FEMALE;PER_100000_EMP;;;;;;;;;;;;;;;0.11;0.11;0.1;0.1;0.43;0.07;0.08;0.15;0.21;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);144;Sri Lanka;MALE;PER_100000_EMP;;;;;;;;;;;;;;;1.28;1.43;1.25;1.24;1.72;1.45;1.15;1.07;0.94;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);275;State of Palestine;BOTHSEX;PER_100000_EMP;;;;;;;;;;;;;;;;38.38;;;;;1;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);275;State of Palestine;FEMALE;PER_100000_EMP;;;;;;;;;;;;;;;;0;;;;;1;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);275;State of Palestine;MALE;PER_100000_EMP;;;;;;;;;;;;;;;;49.76;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);275;State of Palestine;BOTHSEX;PER_100000_EMP;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);275;State of Palestine;FEMALE;PER_100000_EMP;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);275;State of Palestine;BOTHSEX;PER_100000_EMP;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);275;State of Palestine;FEMALE;PER_100000_EMP;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);752;Sweden;BOTHSEX;PER_100000_EMP;1.5;1.4;1.4;1.3;1.4;1.6;1.6;1.7;1.5;0.96;0.94;1.25;0.98;0.79;0.89;0.73;1;0.9;1.01;0.7;0.5;0.8;0.8;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);752;Sweden;FEMALE;PER_100000_EMP;0.2;0.3;0.2;0.1;0.5;0.3;0.1;0.3;0.2;0.2;0.19;0.32;0.18;0.09;0.09;0.09;0;;;0.2;0;0.1;0.4;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);752;Sweden;MALE;PER_100000_EMP;2.6;2.4;2.6;2.5;2.2;2.8;3;3;2.7;1.66;1.62;2.09;1.7;1.42;1.62;1.31;1;;;1.2;0.9;1.4;1.2;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);752;Sweden;BOTHSEX;PER_100000_EMP;;;;;;;;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);752;Sweden;FEMALE;PER_100000_EMP;;;;;;;;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);752;Sweden;MALE;PER_100000_EMP;;;;;;;;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);752;Sweden;BOTHSEX;PER_100000_EMP;;;;;;;;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);752;Sweden;FEMALE;PER_100000_EMP;;;;;;;;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);752;Sweden;MALE;PER_100000_EMP;;;;;;;;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);752;Sweden;BOTHSEX;PER_100000_EMP;;;;;;;;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);752;Sweden;FEMALE;PER_100000_EMP;;;;;;;;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);752;Sweden;MALE;PER_100000_EMP;;;;;;;;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);756;Switzerland;BOTHSEX;PER_100000_EMP;2.3;2;1.5;1.3;1.9;1.3;1.4;1.6;1.1;1.65;2.15;1.23;1.61;1.75;1.63;1.32;1.97;0.91;1.24;1.35;1.08;0.75;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);756;Switzerland;FEMALE;PER_100000_EMP;;;;;;;;;;0.31;0.31;0.25;0.23;0.29;0.19;0.13;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);756;Switzerland;MALE;PER_100000_EMP;;;;;;;;;;2.62;3.69;1.95;2.64;3;2.88;2.07;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);756;Switzerland;BOTHSEX;PER_100000_EMP;;;;;;;;;;2.24;3.09;1.64;1.97;2.81;2.03;1.24;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);756;Switzerland;FEMALE;PER_100000_EMP;;;;;;;;;;0;0.78;0;0;0;0.63;0;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);756;Switzerland;MALE;PER_100000_EMP;;;;;;;;;;3.48;4.63;2.61;3.16;4.73;3;1.84;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);756;Switzerland;BOTHSEX;PER_100000_EMP;;;;;;;;;;3.86;1.97;2.67;1.7;2.82;2.46;1.36;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);756;Switzerland;FEMALE;PER_100000_EMP;;;;;;;;;;1.59;1.59;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);756;Switzerland;MALE;PER_100000_EMP;;;;;;;;;;5.15;2.23;4.35;2.83;4.98;4.32;2.07;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);756;Switzerland;BOTHSEX;PER_100000_EMP;;;;;;;;;;1.33;1.98;0.95;1.52;1.36;1.46;1.34;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);756;Switzerland;FEMALE;PER_100000_EMP;;;;;;;;;;0.26;0.13;0.32;0.29;0.37;0.12;0.16;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);756;Switzerland;MALE;PER_100000_EMP;;;;;;;;;;2.16;3.64;1.45;2.5;2.25;2.7;2.14;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);764;Thailand;BOTHSEX;PER_100000_EMP;11.3;10.9;9.94;11.19;11.66;18.7;10.1;9.1;7.53;7.51;7.58;6.7;8.36;7.13;6.84;;;;;5.46;5.27;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);768;Togo;BOTHSEX;PER_100000_EMP;11.7;16.8;11.31;15;16.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);780;Trinidad and Tobago;BOTHSEX;PER_100000_EMP;0.9;0.5;0.1;0.5;0.5;3.1;1.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);788;Tunisia;BOTHSEX;PER_100000_EMP;14.93;15.86;14.31;16.02;13.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);792;Türkiye;BOTHSEX;PER_100000_EMP;24.6;20.6;16.8;14.4;13.6;15.8;20.5;12.27;9.04;11.91;13.29;14.35;5.75;8.31;9.39;6.87;7.52;8.24;7.88;5.9;5.95;6.26;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);792;Türkiye;FEMALE;PER_100000_EMP;;;;;;;;;0.75;1.02;0.87;1.11;0.28;0.59;0.84;0.68;0.73;0.53;0.8;0.36;0.55;0.47;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);792;Türkiye;MALE;PER_100000_EMP;;;;;;;;;11.22;15.36;17.28;18.64;7.59;10.85;12.31;9.11;9.97;11.2;10.83;8.25;8.21;8.77;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);792;Türkiye;BOTHSEX;PER_100000_EMP;;;;;;;;;;;;;;;;;;;;;;;6.34;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);792;Türkiye;FEMALE;PER_100000_EMP;;;;;;;;;;;;;;;;;;;;;;;0.52;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);792;Türkiye;MALE;PER_100000_EMP;;;;;;;;;;;;;;;;;;;;;;;8.97;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);792;Türkiye;BOTHSEX;PER_100000_EMP;;;;;;;;;0;0;0;0;5.16;2.77;1.19;0;5.04;6.98;8.66;4.77;3.96;5.71;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);792;Türkiye;FEMALE;PER_100000_EMP;;;;;;;;;0;0;0;0;0;2.43;2.11;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);792;Türkiye;MALE;PER_100000_EMP;;;;;;;;;0;0;0;0;12.08;3.22;0;0;9.52;10.61;12.97;6.67;5.7;7.84;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);792;Türkiye;BOTHSEX;PER_100000_EMP;;;;;;;;;;;;;;;;;;;;;;;3.88;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);792;Türkiye;FEMALE;PER_100000_EMP;;;;;;;;;;;;;;;;;;;;;;;1.12;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);792;Türkiye;MALE;PER_100000_EMP;;;;;;;;;;;;;;;;;;;;;;;4.87;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);792;Türkiye;BOTHSEX;PER_100000_EMP;;;;;;;;;9.05;11.95;13.34;14.41;5.75;8.34;9.43;6.9;7.53;8.25;7.87;5.91;5.98;6.26;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);792;Türkiye;FEMALE;PER_100000_EMP;;;;;;;;;0.75;1.02;0.88;1.12;0.28;0.57;0.82;0.69;0.73;0.53;0.81;0.37;0.56;0.48;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);792;Türkiye;MALE;PER_100000_EMP;;;;;;;;;11.23;15.38;17.32;18.68;7.57;10.87;12.35;9.13;9.97;11.2;10.81;8.27;8.24;8.78;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);792;Türkiye;BOTHSEX;PER_100000_EMP;;;;;;;;;;;;;;;;;;;;;;;6.38;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);792;Türkiye;FEMALE;PER_100000_EMP;;;;;;;;;;;;;;;;;;;;;;;0.52;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);792;Türkiye;MALE;PER_100000_EMP;;;;;;;;;;;;;;;;;;;;;;;9.03;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);804;Ukraine;BOTHSEX;PER_100000_EMP;9.5;10.5;10;9.4;8.9;8.4;8.3;9.3;8;5.51;5.58;5.82;5.68;5.02;4.3;4;4.5;3.8;3.6;5.5;5.4;7.6;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);804;Ukraine;FEMALE;PER_100000_EMP;;1.3;1.5;1;1.2;1.4;1.2;1.5;1.1;0.72;0.56;0.82;0.73;0.77;0.9;0.7;0.8;0.8;0.7;0.8;0.7;4.8;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);804;Ukraine;MALE;PER_100000_EMP;;19.5;18.7;18.2;16.9;15.7;15.7;17.8;15.6;10.89;11.22;11.32;11.22;9.71;8.1;7.9;8.9;7.3;7;11;9.7;10.8;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);826;United Kingdom of Great Britain and Northern Ireland;BOTHSEX;PER_100000_EMP;0.9;0.8;0.74;0.7;0.7;0.6;0.72;;;0.49;0.52;0.68;0.55;0.92;0.81;0.83;0.8;0.88;0.78;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);826;United Kingdom of Great Britain and Northern Ireland;FEMALE;PER_100000_EMP;;0;0.05;0.1;0.1;0.1;0.04;;;0.05;0.05;0.06;0.06;0.18;0.17;0.16;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);826;United Kingdom of Great Britain and Northern Ireland;MALE;PER_100000_EMP;1.6;1.6;1.4;1.3;1.3;1.2;1.39;;;0.89;0.92;1.22;0.97;1.58;1.37;1.42;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);826;United Kingdom of Great Britain and Northern Ireland;BOTHSEX;PER_100000_EMP;;;;;;;;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
